#,Url,Total apps
1,https://googleads.g.doubleclick.net/mads/gma?_activity_context,86
2,http://play.google.com/store/apps/details%3Fid%3Dcom.ksmobile.launcher,20
3,https://googleads.g.doubleclick.net/mads/gma#caps,12
4,http://play.google.com/store/apps/details%3Fid%3Dcom.jiubang.go.music,12
5,https://play.google.com/store/apps/details?id,11
6,https://play.google.com/store/apps/details%3Fid%3Dcom.contextlogic.wish,9
7,http://play.google.com/store/apps/details?id,7
8,http://play.google.com/store/apps/details%3Fid%3Dcom.cmcm.live,4
9,file:///android_asset/www/index.html,4
10,http://play.google.com/store/apps/details%3Fid%3Dcom.flashlight.brightestflashlightpro,4
11,https://5878462.fls.doubleclick.net/activityi;src,4
12,https://googleads.g.doubleclick.net/mads/gma#_activity_context,3
13,https://cm.g.doubleclick.net/pixel?google_nid,3
14,https://www.lyft.com/drive-with-lyft?v,2
15,https://play.google.com/store/apps/details%3Fid%3Dcom.pic.photoeditor,2
16,https://auth.kakao.com/kakao_accounts/view/login,2
17,http://www.openstreetmap.org/copyright,2
18,http://www2.onit.com/l/22142/2014-03-17/56t6h,1
19,http://www.onit.com/?gclid,1
20,http://everydaytopics.com/articles/personal-finance/what-to-look-for-in-a-cellular-business-phone-service-3068?camp_id,1
21,https://5164101.fls.doubleclick.net/activityi%3Bsrc%3D5164101%3Btype%3Dacquis%3Bcat%3Daudib0%3Bu%3D0%3Bu3%3DANON%3Bu6%3Dacquisition%3Bu7%3D/freetrialmr3/t1.htm%3Bu8%3DGDNGBBN083116005W%3Bu9%3Dfalse%3Bu10%3Dt1_landing_page%3Bu11%3D2017-08-15%252019:56:23%3Bprd%3Di1:0%257Cp1:0%257Cq1:1%3Bnum%3D1502827042020%3F,1
22,http://m.findmymatches.com/?aff_id,1
23,https%3A%2F%2Fwww.mormon.org%2Ffree-book-of-mormon%3Fcid%3D77108283%26gclid%3DCKWLsq2d2tUCFZ2KswodiD0EQw,1
24,https://5164101.fls.doubleclick.net/activityi%3Bsrc%3D5164101%3Btype%3Dacquis%3Bcat%3Daudib0%3Bu%3D0%3Bu3%3DANON%3Bu6%3Dacquisition%3Bu7%3D/freetrialmr3/t1.htm%3Bu8%3DGDNGBBN083116005Y%3Bu9%3Dfalse%3Bu10%3Dt1_landing_page%3Bu11%3D2017-08-15%252017:32:15%3Bprd%3Di1:0%257Cp1:0%257Cq1:1%3Bnum%3D1502818344873%3F,1
25,https://5164101.fls.doubleclick.net/activityi%3Bsrc%3D5164101%3Btype%3Dacquis%3Bcat%3Daudib0%3Bu%3D0%3Bu3%3DANON%3Bu6%3Dacquisition%3Bu7%3D/freetrialmr3/t1.htm%3Bu8%3DGDNGBBN083116005Y%3Bu9%3Dfalse%3Bu10%3Dt1_landing_page%3Bu11%3D2017-08-15%252018:13:23%3Bprd%3Di1:0%257Cp1:0%257Cq1:1%3Bnum%3D1502820809670%3F,1
26,http://www.radyoislam.com/,1
27,http://www.radyoislam.com/anasayfa.php,1
28,https://www.spotify.com/signup/?forward_url,1
29,http://cellbeat.com/,1
30,https://www.mormon.org/free-book-of-mormon?cid,1
31,https://t23.intelliad.de/index.php?redirect,1
32,http://nucific.com/3harmfulfoods/m-videoa.php?utm_expid,1
33,https://www.andromo.com/?utm_source,1
34,http://www.esri.com/,1
35,http://myreferencetools.com/the-cloud-and-security/?affId,1
36,https://s3-eu-west-1.amazonaws.com/editor.production.pressmatrix.com/emags/81203/pages/000/006/435/474/images/device/ca0c3d22b31cc23475a4.jpg,1
37,https://s3-eu-west-1.amazonaws.com/editor.production.pressmatrix.com/emags/81203/pages/000/006/435/504/images/device/021b69f2fd12e23510ac.jpg,1
38,https://s3-eu-west-1.amazonaws.com/editor.production.pressmatrix.com/emags/81203/pages/000/006/435/433/images/device/de4b9951a546d82a3f62.jpg,1
39,https://s3-eu-west-1.amazonaws.com/editor.production.pressmatrix.com/emags/81203/pages/000/006/435/494/images/device/a0d7487c9ad708890441.jpg,1
40,https://s3-eu-west-1.amazonaws.com/editor.production.pressmatrix.com/emags/81203/pages/000/006/435/442/images/device/e7afb9244bdf6bfcd1c6.jpg,1
41,https://s3-eu-west-1.amazonaws.com/editor.production.pressmatrix.com/emags/81203/pages/000/006/435/436/images/device/f672768e81bb4104ef76.jpg,1
42,https://s3-eu-west-1.amazonaws.com/editor.production.pressmatrix.com/emags/81203/pages/000/006/435/509/images/device/736745d9ef03f80d271c.jpg,1
43,https://s3-eu-west-1.amazonaws.com/editor.production.pressmatrix.com/emags/81203/pages/000/006/435/475/images/device/f36f4d4ed4b06330c9a7.jpg,1
44,https://www.autodesk.com/campaigns/design-now?mktvar002,1
45,https://www.universalclass.com/i/subjects/computers/ms-applications.htm?gclid,1
46,https://www.universalclass.com/i/course/learn-excel-2016.htm?gclid,1
47,https://www.universalclass.com/i/subjects/computers/ms-applications.htm%3Fgclid%3DEAIaIQobChMIwtyul%252DXZ1QIViw%252DGCh05dwLyEAEYASAAEgICsPD%255FBwE,1
48,https://www.universalclass.com/i/course/learn-excel-2016.htm%3Fgclid%3DCLW8hbzl2dUCFdONswod6ccMhA,1
49,https://5164101.fls.doubleclick.net/activityi;src,1
50,https://5164101.fls.doubleclick.net/activityi%3Bsrc%3D5164101%3Btype%3Dacquis%3Bcat%3Daudib0%3Bu%3D0%3Bu3%3DANON%3Bu6%3Dacquisition%3Bu7%3D/freetrialmr3/t1.htm%3Bu8%3DGDNGBBN083116005Z%3Bu9%3Dfalse%3Bu10%3Dt1_landing_page%3Bu11%3D2017-08-15%252018:08:44%3Bprd%3Di1:0%257Cp1:0%257Cq1:1%3Bnum%3D1502820559195%3F,1
51,https%3A%2F%2Fwww.autodesk.com%2Fcampaigns%2Fdesign-now%3Fmktvar002%3D702993%26displ%3D1%26dclid%3DCOaVo9Sb2tUCFZBGDAod_qAO_Q,1
52,https://5164101.fls.doubleclick.net/activityi%3Bsrc%3D5164101%3Btype%3Dacquis%3Bcat%3Daudib0%3Bu%3D0%3Bu3%3DANON%3Bu6%3Dacquisition%3Bu7%3D/freetrial4/t1.htm%3Bu8%3DGDNGBBN0720160023%3Bu9%3Dfalse%3Bu10%3Dt1_landing_page%3Bu11%3D2017-08-15%252016:17:44%3Bprd%3Di1:0%257Cp1:0%257Cq1:1%3Bnum%3D1502813892096%3F,1
53,http://www.clinicalseek.com/?xid,1
